rank,star,status,status_datetime,officer_age,officer_unit_at_incident,trr_id,officer_id
LIEUTENANT,663.0,,2016-04-21 07:59:00-05:00,52.0,,96592,0
OFFICER,17090.0,,2016-04-21 07:43:00-05:00,32.0,,96593,0
SERGEANT,2295.0,,2016-04-21 07:47:00-05:00,37.0,,96593,0
LIEUTENANT,243.0,,2016-04-21 08:44:00-05:00,45.0,,96593,0
OFFICER,17584.0,,2016-04-21 08:31:00-05:00,30.0,,96594,0
SERGEANT,2295.0,,2016-04-21 08:46:00-05:00,37.0,,96594,0
LIEUTENANT,243.0,,2016-04-21 08:48:00-05:00,45.0,,96594,0
OFFICER,19054.0,,2016-04-22 12:00:00-05:00,45.0,,96595,0
SERGEANT,1228.0,,2016-04-22 12:10:00-05:00,59.0,,96595,0
LIEUTENANT,728.0,,2016-04-22 12:47:00-05:00,56.0,,96595,0
OFFICER,11507.0,,2016-04-22 12:40:00-05:00,46.0,,96596,0
SERGEANT,1228.0,,2016-04-22 12:42:00-05:00,59.0,,96596,0
LIEUTENANT,728.0,,2016-04-22 12:46:00-05:00,56.0,,96596,0
OFFICER,15363.0,,2016-04-21 11:47:00-05:00,32.0,,96597,0
SERGEANT,934.0,,2016-04-21 11:49:00-05:00,49.0,,96597,0
LIEUTENANT,617.0,,2016-04-22 12:06:00-05:00,48.0,,96597,0
OFFICER,7861.0,,2016-04-21 11:40:00-05:00,38.0,,96598,0
SERGEANT,934.0,,2016-04-21 11:45:00-05:00,49.0,,96598,0
LIEUTENANT,617.0,,2016-04-22 12:09:00-05:00,48.0,,96598,0
OFFICER,5463.0,,2016-04-22 03:05:00-05:00,31.0,,96599,0
SERGEANT,1142.0,,2016-04-22 03:17:00-05:00,38.0,,96599,0
LIEUTENANT,755.0,,2016-04-22 08:12:00-05:00,48.0,,96599,0
OFFICER,8468.0,,2016-04-22 06:10:00-05:00,59.0,,96602,0
SERGEANT,1382.0,,2016-04-22 06:11:00-05:00,47.0,,96602,0
LIEUTENANT,252.0,,2016-04-22 06:30:00-05:00,48.0,,96602,0
OFFICER,13488.0,,2016-04-22 06:08:00-05:00,39.0,,96603,0
SERGEANT,1382.0,,2016-04-22 06:12:00-05:00,47.0,,96603,0
LIEUTENANT,252.0,,2016-04-22 06:31:00-05:00,48.0,,96603,0
SERGEANT,1382.0,,2016-04-22 06:05:00-05:00,47.0,,96604,0
LIEUTENANT,252.0,,2016-04-22 06:31:00-05:00,48.0,,96604,0
LIEUTENANT,252.0,,2016-04-22 06:32:00-05:00,48.0,,96604,0
OFFICER,11790.0,,2016-04-22 02:57:00-05:00,26.0,,96608,0
SERGEANT,1969.0,,2016-04-22 02:57:00-05:00,47.0,,96608,0
LIEUTENANT,339.0,,2016-04-22 03:27:00-05:00,46.0,,96608,0
OFFICER,19975.0,,2016-04-22 04:39:00-05:00,38.0,,96612,0
SERGEANT,1366.0,,2016-04-22 07:22:00-05:00,54.0,,96612,0
LIEUTENANT,534.0,,2016-04-23 09:57:00-05:00,58.0,,96612,0
OFFICER,6964.0,,2016-04-22 04:40:00-05:00,40.0,,96613,0
SERGEANT,1366.0,,2016-04-22 07:21:00-05:00,54.0,,96613,0
LIEUTENANT,534.0,,2016-04-23 09:59:00-05:00,58.0,,96613,0
OFFICER,16681.0,,2016-04-22 04:52:00-05:00,37.0,,96614,0
SERGEANT,1366.0,,2016-04-22 07:23:00-05:00,54.0,,96614,0
LIEUTENANT,534.0,,2016-04-23 09:58:00-05:00,58.0,,96614,0
OFFICER,17364.0,,2016-04-22 05:02:00-05:00,34.0,,96615,0
SERGEANT,1366.0,,2016-04-22 07:25:00-05:00,54.0,,96615,0
LIEUTENANT,534.0,,2016-04-23 09:58:00-05:00,58.0,,96615,0
OFFICER,11423.0,,2016-04-22 05:35:00-05:00,32.0,,96616,0
SERGEANT,2104.0,,2016-04-22 05:36:00-05:00,36.0,,96616,0
LIEUTENANT,537.0,,2016-04-22 05:49:00-05:00,45.0,,96616,0
OFFICER,14640.0,,2016-04-22 05:35:00-05:00,24.0,,96617,0
SERGEANT,2104.0,,2016-04-22 05:37:00-05:00,36.0,,96617,0
LIEUTENANT,537.0,,2016-04-22 05:50:00-05:00,45.0,,96617,0
OFFICER,19809.0,,2016-04-22 10:18:00-05:00,27.0,,96618,0
SERGEANT,2462.0,,2016-04-22 10:21:00-05:00,36.0,,96618,0
LIEUTENANT,220.0,,2016-04-22 10:36:00-05:00,49.0,,96618,0
OFFICER,9365.0,,2016-04-22 08:24:00-05:00,57.0,,96620,0
LIEUTENANT,249.0,,2016-04-22 09:02:00-05:00,54.0,,96620,0
LIEUTENANT,249.0,,2016-04-22 09:04:00-05:00,54.0,,96620,0
SERGEANT,1282.0,,2016-04-22 08:46:00-05:00,51.0,,96621,0
LIEUTENANT,249.0,,2016-04-22 08:59:00-05:00,54.0,,96621,0
LIEUTENANT,249.0,,2016-04-22 09:01:00-05:00,54.0,,96621,0
OFFICER,18998.0,,2016-04-22 08:45:00-05:00,46.0,,96622,0
LIEUTENANT,249.0,,2016-04-22 09:03:00-05:00,54.0,,96622,0
LIEUTENANT,249.0,,2016-04-22 09:04:00-05:00,54.0,,96622,0
OFFICER,17787.0,,2016-04-23 04:21:00-05:00,51.0,,96623,0
SERGEANT,1542.0,,2016-04-23 04:24:00-05:00,47.0,,96623,0
LIEUTENANT,380.0,,2016-04-23 04:41:00-05:00,52.0,,96623,0
OFFICER,19913.0,,2016-04-23 04:22:00-05:00,54.0,,96624,0
SERGEANT,1542.0,,2016-04-23 04:25:00-05:00,47.0,,96624,0
LIEUTENANT,380.0,,2016-04-23 04:52:00-05:00,52.0,,96624,0
OFFICER,17317.0,,2016-04-23 04:10:00-05:00,47.0,,96625,0
SERGEANT,1730.0,,2016-04-23 04:17:00-05:00,47.0,,96625,0
LIEUTENANT,396.0,,2016-04-23 04:55:00-05:00,51.0,,96625,0
OFFICER,10643.0,,2016-04-23 03:49:00-05:00,50.0,,96626,0
SERGEANT,1730.0,,2016-04-23 03:58:00-05:00,47.0,,96626,0
LIEUTENANT,396.0,,2016-04-23 04:54:00-05:00,51.0,,96626,0
OFFICER,18666.0,,2016-04-23 06:24:00-05:00,28.0,,96627,0
SERGEANT,1764.0,,2016-04-23 06:31:00-05:00,34.0,,96627,0
LIEUTENANT,743.0,,2016-04-23 06:40:00-05:00,56.0,,96627,0
OFFICER,17836.0,,2016-04-23 06:31:00-05:00,35.0,,96628,0
SERGEANT,1764.0,,2016-04-23 06:32:00-05:00,34.0,,96628,0
LIEUTENANT,743.0,,2016-04-23 06:39:00-05:00,56.0,,96628,0
OFFICER,9871.0,,2016-04-23 08:59:00-05:00,30.0,,96630,0
SERGEANT,1543.0,,2016-04-23 09:07:00-05:00,34.0,,96630,0
LIEUTENANT,471.0,,2016-04-23 09:47:00-05:00,44.0,,96630,0
OFFICER,19362.0,,2016-04-23 09:31:00-05:00,40.0,,96631,0
SERGEANT,998.0,,2016-04-23 09:33:00-05:00,47.0,,96631,0
LIEUTENANT,471.0,,2016-04-23 09:46:00-05:00,44.0,,96631,0
OFFICER,9936.0,,2016-04-24 12:18:00-05:00,48.0,,96632,0
SERGEANT,1154.0,,2016-04-24 12:20:00-05:00,49.0,,96632,0
LIEUTENANT,199.0,,2016-04-24 01:52:00-05:00,53.0,,96632,0
OFFICER,14411.0,,2016-04-24 08:39:00-05:00,28.0,,96633,0
SERGEANT,1057.0,,2016-04-24 08:49:00-05:00,49.0,,96633,0
LIEUTENANT,506.0,,2016-04-24 11:23:00-05:00,59.0,,96633,0
OFFICER,19663.0,,2016-04-24 05:20:00-05:00,41.0,,96634,0
SERGEANT,1337.0,,2016-04-24 05:24:00-05:00,43.0,,96634,0
LIEUTENANT,310.0,,2016-04-24 05:35:00-05:00,60.0,,96634,0
OFFICER,18326.0,,2016-04-24 06:42:00-05:00,27.0,,96636,0
SERGEANT,1543.0,,2016-04-24 07:14:00-05:00,34.0,,96636,0
LIEUTENANT,628.0,,2016-04-24 08:37:00-05:00,37.0,,96636,0
OFFICER,9811.0,,2016-04-24 07:22:00-05:00,34.0,,96637,0
SERGEANT,1543.0,,2016-04-24 07:24:00-05:00,34.0,,96637,0
LIEUTENANT,628.0,,2016-04-24 08:39:00-05:00,37.0,,96637,0
OFFICER,16369.0,,2016-04-24 08:00:00-05:00,30.0,,96638,0
SERGEANT,2145.0,,2016-04-24 08:01:00-05:00,40.0,,96638,0
LIEUTENANT,540.0,,2016-04-24 08:14:00-05:00,55.0,,96638,0
OFFICER,6969.0,,2016-04-24 07:58:00-05:00,28.0,,96639,0
SERGEANT,2145.0,,2016-04-24 08:00:00-05:00,40.0,,96639,0
LIEUTENANT,540.0,,2016-04-24 08:12:00-05:00,55.0,,96639,0
OFFICER,18241.0,,2016-04-24 07:31:00-05:00,36.0,,96640,0
SERGEANT,2491.0,,2016-04-24 07:50:00-05:00,46.0,,96640,0
LIEUTENANT,205.0,,2016-04-24 08:23:00-05:00,49.0,,96640,0
OFFICER,17898.0,,2016-04-24 07:42:00-05:00,28.0,,96641,0
SERGEANT,2491.0,,2016-04-24 07:50:00-05:00,46.0,,96641,0
LIEUTENANT,205.0,,2016-04-24 08:23:00-05:00,49.0,,96641,0
OFFICER,15753.0,,2016-04-24 09:00:00-05:00,30.0,,96644,0
SERGEANT,2462.0,,2016-04-24 09:01:00-05:00,36.0,,96644,0
LIEUTENANT,624.0,,2016-04-24 10:33:00-05:00,36.0,,96644,0
OFFICER,17039.0,,2016-04-24 09:53:00-05:00,51.0,,96646,0
SERGEANT,1826.0,,2016-04-24 09:55:00-05:00,39.0,,96646,0
LIEUTENANT,183.0,,2016-04-24 10:09:00-05:00,43.0,,96646,0
OFFICER,7593.0,,2016-04-24 09:52:00-05:00,41.0,,96647,0
SERGEANT,1826.0,,2016-04-24 09:54:00-05:00,39.0,,96647,0
LIEUTENANT,183.0,,2016-04-24 10:08:00-05:00,43.0,,96647,0
OFFICER,16077.0,,2016-04-24 10:03:00-05:00,38.0,,96648,0
SERGEANT,814.0,,2016-04-24 10:31:00-05:00,44.0,,96648,0
LIEUTENANT,624.0,,2016-04-25 01:13:00-05:00,36.0,,96648,0
OFFICER,14844.0,,2016-04-24 10:16:00-05:00,25.0,,96649,0
SERGEANT,814.0,,2016-04-24 10:32:00-05:00,44.0,,96649,0
LIEUTENANT,624.0,,2016-04-25 01:04:00-05:00,36.0,,96649,0
OFFICER,4502.0,,2016-04-24 11:35:00-05:00,36.0,,96651,0
SERGEANT,2128.0,,2016-04-24 11:54:00-05:00,52.0,,96651,0
LIEUTENANT,330.0,,2016-04-24 11:58:00-05:00,55.0,,96651,0
OFFICER,11042.0,,2016-04-24 11:41:00-05:00,27.0,,96652,0
SERGEANT,2128.0,,2016-04-24 11:55:00-05:00,52.0,,96652,0
LIEUTENANT,330.0,,2016-04-24 11:58:00-05:00,55.0,,96652,0
OFFICER,16455.0,,2016-04-25 01:22:00-05:00,26.0,,96653,0
SERGEANT,1802.0,,2016-04-25 01:44:00-05:00,47.0,,96653,0
LIEUTENANT,624.0,,2016-04-25 02:47:00-05:00,36.0,,96653,0
OFFICER,16946.0,,2016-04-25 04:38:00-05:00,43.0,,96654,0
SERGEANT,1946.0,,2016-04-25 04:41:00-05:00,39.0,,96654,0
LIEUTENANT,624.0,,2016-04-25 04:59:00-05:00,36.0,,96654,0
OFFICER,2953.0,,2016-04-25 04:40:00-05:00,30.0,,96655,0
SERGEANT,1946.0,,2016-04-25 04:40:00-05:00,39.0,,96655,0
LIEUTENANT,624.0,,2016-04-25 04:57:00-05:00,36.0,,96655,0
OFFICER,14625.0,,2016-04-25 04:34:00-05:00,25.0,,96656,0
SERGEANT,1946.0,,2016-04-25 04:41:00-05:00,39.0,,96656,0
LIEUTENANT,624.0,,2016-04-25 04:58:00-05:00,36.0,,96656,0
OFFICER,7499.0,,2016-04-25 03:48:00-05:00,52.0,,96657,0
SERGEANT,2125.0,,2016-04-25 03:49:00-05:00,41.0,,96657,0
LIEUTENANT,497.0,,2016-04-25 03:50:00-05:00,46.0,,96657,0
OFFICER,3807.0,,2016-04-25 03:28:00-05:00,48.0,,96658,0
SERGEANT,2125.0,,2016-04-25 03:30:00-05:00,41.0,,96658,0
LIEUTENANT,497.0,,2016-04-25 03:40:00-05:00,46.0,,96658,0
OFFICER,3105.0,,2016-04-25 03:32:00-05:00,46.0,,96659,0
SERGEANT,1061.0,,2016-04-25 03:34:00-05:00,47.0,,96659,0
LIEUTENANT,248.0,,2016-04-25 09:55:00-05:00,54.0,,96659,0
OFFICER,13817.0,,2016-04-25 06:16:00-05:00,30.0,,96660,0
SERGEANT,1142.0,,2016-04-25 06:19:00-05:00,38.0,,96660,0
LIEUTENANT,376.0,,2016-04-25 10:46:00-05:00,48.0,,96660,0
OFFICER,2743.0,,2016-04-25 04:36:00-05:00,41.0,,96661,0
SERGEANT,2249.0,,2016-04-25 04:52:00-05:00,50.0,,96661,0
LIEUTENANT,534.0,,2016-04-25 10:50:00-05:00,58.0,,96661,0
OFFICER,10542.0,,2016-04-25 04:46:00-05:00,35.0,,96662,0
SERGEANT,2249.0,,2016-04-25 04:52:00-05:00,50.0,,96662,0
LIEUTENANT,534.0,,2016-04-25 10:50:00-05:00,58.0,,96662,0
OFFICER,12146.0,,2016-04-25 06:17:00-05:00,44.0,,96663,0
SERGEANT,2636.0,,2016-04-25 06:25:00-05:00,45.0,,96663,0
LIEUTENANT,235.0,,2016-04-25 10:17:00-05:00,45.0,,96663,0
OFFICER,15926.0,,2016-04-25 06:09:00-05:00,54.0,,96664,0
SERGEANT,2636.0,,2016-04-25 06:22:00-05:00,45.0,,96664,0
LIEUTENANT,235.0,,2016-04-25 10:16:00-05:00,45.0,,96664,0
OFFICER,17335.0,,2016-04-25 06:10:00-05:00,37.0,,96665,0
SERGEANT,2636.0,,2016-04-25 06:22:00-05:00,45.0,,96665,0
LIEUTENANT,235.0,,2016-04-25 10:16:00-05:00,45.0,,96665,0
OFFICER,14143.0,,2016-04-25 06:12:00-05:00,41.0,,96666,0
SERGEANT,2636.0,,2016-04-25 06:20:00-05:00,45.0,,96666,0
LIEUTENANT,235.0,,2016-04-25 10:16:00-05:00,45.0,,96666,0
OFFICER,15465.0,,2016-04-25 06:13:00-05:00,43.0,,96667,0
SERGEANT,2636.0,,2016-04-25 06:20:00-05:00,45.0,,96667,0
LIEUTENANT,235.0,,2016-04-25 10:17:00-05:00,45.0,,96667,0
OFFICER,6814.0,,2016-04-25 03:46:00-05:00,36.0,,96670,0
SERGEANT,1522.0,,2016-04-25 08:23:00-05:00,41.0,,96670,0
LIEUTENANT,537.0,,2016-04-25 08:29:00-05:00,45.0,,96670,0
OFFICER,17294.0,,2016-04-25 04:28:00-05:00,30.0,,96671,0
SERGEANT,1522.0,,2016-04-25 05:40:00-05:00,41.0,,96671,0
LIEUTENANT,537.0,,2016-04-25 07:42:00-05:00,45.0,,96671,0
OFFICER,9258.0,,2016-04-25 04:30:00-05:00,33.0,,96672,0
SERGEANT,1522.0,,2016-04-25 05:41:00-05:00,41.0,,96672,0
LIEUTENANT,537.0,,2016-04-25 07:42:00-05:00,45.0,,96672,0
OFFICER,3229.0,,2016-04-25 06:07:00-05:00,34.0,,96673,0
SERGEANT,2415.0,,2016-04-25 06:12:00-05:00,47.0,,96673,0
LIEUTENANT,383.0,,2016-04-25 06:16:00-05:00,46.0,,96673,0
OFFICER,11332.0,,2016-04-25 08:16:00-05:00,30.0,,96674,0
SERGEANT,1522.0,,2016-04-25 08:25:00-05:00,41.0,,96674,0
LIEUTENANT,537.0,,2016-04-25 08:36:00-05:00,45.0,,96674,0
OFFICER,10418.0,,2016-04-25 09:23:00-05:00,37.0,,96678,0
SERGEANT,1194.0,,2016-04-25 09:42:00-05:00,44.0,,96678,0
LIEUTENANT,345.0,,2016-04-25 09:47:00-05:00,48.0,,96678,0
SERGEANT,1543.0,,2016-04-25 08:22:00-05:00,34.0,,96679,0
LIEUTENANT,582.0,,2016-04-25 09:09:00-05:00,40.0,,96679,0
LIEUTENANT,582.0,,2016-04-25 09:22:00-05:00,40.0,,96679,0
SERGEANT,1522.0,,2016-04-25 08:08:00-05:00,41.0,,96680,0
SERGEANT,2020.0,,2016-04-25 08:18:00-05:00,39.0,,96680,0
LIEUTENANT,537.0,,2016-04-25 08:51:00-05:00,45.0,,96680,0
OFFICER,17957.0,,2016-04-25 08:04:00-05:00,31.0,,96681,0
SERGEANT,1675.0,,2016-04-25 08:10:00-05:00,40.0,,96681,0
LIEUTENANT,345.0,,2016-04-25 09:29:00-05:00,48.0,,96681,0
OFFICER,9213.0,,2016-04-25 08:08:00-05:00,37.0,,96682,0
SERGEANT,2020.0,,2016-04-25 08:17:00-05:00,39.0,,96682,0
LIEUTENANT,537.0,,2016-04-25 08:49:00-05:00,45.0,,96682,0
OFFICER,13307.0,,2016-04-25 08:37:00-05:00,40.0,,96683,0
SERGEANT,1522.0,,2016-04-25 08:41:00-05:00,41.0,,96683,0
LIEUTENANT,537.0,,2016-04-25 08:51:00-05:00,45.0,,96683,0
OFFICER,15911.0,,2016-04-25 09:00:00-05:00,28.0,,96684,0
SERGEANT,1543.0,,2016-04-25 09:06:00-05:00,34.0,,96684,0
LIEUTENANT,582.0,,2016-04-25 09:27:00-05:00,40.0,,96684,0
OFFICER,4810.0,,2016-04-25 10:08:00-05:00,33.0,,96685,0
SERGEANT,2537.0,,2016-04-25 10:15:00-05:00,50.0,,96685,0
LIEUTENANT,421.0,,2016-04-25 11:01:00-05:00,47.0,,96685,0
SERGEANT,1581.0,,2016-04-26 12:17:00-05:00,38.0,,96686,0
LIEUTENANT,310.0,,2016-04-26 12:19:00-05:00,60.0,,96686,0
CAPTAIN,92.0,,2016-04-26 12:28:00-05:00,52.0,,96686,0
OFFICER,4509.0,,2016-04-26 12:47:00-05:00,38.0,,96687,0
LIEUTENANT,310.0,,2016-04-26 12:52:00-05:00,60.0,,96687,0
CAPTAIN,92.0,,2016-04-26 12:57:00-05:00,52.0,,96687,0
OFFICER,16239.0,,2016-04-26 12:58:00-05:00,35.0,,96688,0
SERGEANT,2371.0,,2016-04-26 12:59:00-05:00,41.0,,96688,0
LIEUTENANT,172.0,,2016-04-26 01:11:00-05:00,52.0,,96688,0
OFFICER,16890.0,,2016-04-26 12:48:00-05:00,29.0,,96689,0
SERGEANT,2371.0,,2016-04-26 12:56:00-05:00,41.0,,96689,0
LIEUTENANT,172.0,,2016-04-26 01:11:00-05:00,52.0,,96689,0
OFFICER,11932.0,,2016-04-26 04:52:00-05:00,35.0,,96691,0
SERGEANT,2493.0,,2016-04-26 04:54:00-05:00,41.0,,96691,0
LIEUTENANT,738.0,,2016-04-26 05:01:00-05:00,49.0,,96691,0
OFFICER,8358.0,,2016-04-26 01:24:00-05:00,40.0,,96692,0
SERGEANT,1297.0,,2016-04-26 01:34:00-05:00,52.0,,96692,0
LIEUTENANT,339.0,,2016-04-26 01:53:00-05:00,46.0,,96692,0
OFFICER,17935.0,,2016-04-26 04:46:00-05:00,48.0,,96694,0
SERGEANT,2116.0,,2016-04-26 04:53:00-05:00,38.0,,96694,0
LIEUTENANT,339.0,,2016-04-26 05:03:00-05:00,46.0,,96694,0
OFFICER,7536.0,,2016-04-26 06:19:00-05:00,29.0,,96695,0
SERGEANT,2367.0,,2016-04-26 06:39:00-05:00,31.0,,96695,0
LIEUTENANT,383.0,,2016-04-26 07:01:00-05:00,46.0,,96695,0
OFFICER,13307.0,,2016-04-26 06:12:00-05:00,40.0,,96696,0
SERGEANT,1522.0,,2016-04-26 06:13:00-05:00,41.0,,96696,0
LIEUTENANT,345.0,,2016-04-26 07:01:00-05:00,48.0,,96696,0
OFFICER,6002.0,,2016-04-26 07:02:00-05:00,35.0,,96697,0
SERGEANT,1698.0,,2016-04-26 07:16:00-05:00,36.0,,96697,0
LIEUTENANT,345.0,,2016-04-26 07:41:00-05:00,48.0,,96697,0
OFFICER,7567.0,,2016-04-26 06:54:00-05:00,26.0,,96698,0
SERGEANT,1698.0,,2016-04-26 07:11:00-05:00,36.0,,96698,0
LIEUTENANT,345.0,,2016-04-26 07:41:00-05:00,48.0,,96698,0
OFFICER,12268.0,,2016-04-26 11:49:00-05:00,51.0,,96699,0
SERGEANT,974.0,,2016-04-26 11:51:00-05:00,48.0,,96699,0
LIEUTENANT,287.0,,2016-04-26 11:55:00-05:00,49.0,,96699,0
OFFICER,4308.0,,2016-04-26 09:58:00-05:00,29.0,,96700,0
SERGEANT,2102.0,,2016-04-26 10:49:00-05:00,39.0,,96700,0
LIEUTENANT,727.0,,2016-04-26 11:12:00-05:00,46.0,,96700,0
SERGEANT,974.0,,2016-04-26 11:17:00-05:00,48.0,,96701,0
LIEUTENANT,287.0,,2016-04-27 12:00:00-05:00,49.0,,96701,0
LIEUTENANT,287.0,,2016-04-27 12:01:00-05:00,49.0,,96701,0
OFFICER,16887.0,,2016-04-26 10:43:00-05:00,35.0,,96702,0
SERGEANT,2102.0,,2016-04-26 10:48:00-05:00,39.0,,96702,0
LIEUTENANT,727.0,,2016-04-26 11:11:00-05:00,46.0,,96702,0
OFFICER,6285.0,,2016-04-27 01:55:00-05:00,28.0,,96703,0
SERGEANT,2105.0,,2016-04-27 02:02:00-05:00,38.0,,96703,0
LIEUTENANT,224.0,,2016-04-27 02:04:00-05:00,43.0,,96703,0
OFFICER,13599.0,,2016-04-27 03:57:00-05:00,30.0,,96706,0
SERGEANT,1733.0,,2016-04-27 04:01:00-05:00,47.0,,96706,0
LIEUTENANT,205.0,,2016-04-27 04:32:00-05:00,49.0,,96706,0
OFFICER,7155.0,,2016-04-27 04:30:00-05:00,56.0,,96707,0
SERGEANT,2339.0,,2016-04-27 04:51:00-05:00,44.0,,96707,0
LIEUTENANT,405.0,,2016-04-27 11:51:00-05:00,52.0,,96707,0
OFFICER,11321.0,,2016-04-27 05:44:00-05:00,32.0,,96708,0
SERGEANT,1437.0,,2016-04-27 05:45:00-05:00,51.0,,96708,0
LIEUTENANT,743.0,,2016-05-03 08:44:00-05:00,56.0,,96708,0
SERGEANT,2339.0,,2016-04-27 09:59:00-05:00,44.0,,96709,0
SERGEANT,2339.0,,2016-04-27 10:04:00-05:00,44.0,,96709,0
LIEUTENANT,405.0,,2016-04-27 11:54:00-05:00,52.0,,96709,0
OFFICER,16341.0,,2016-04-27 09:00:00-05:00,30.0,,96710,0
SERGEANT,2055.0,,2016-04-27 09:09:00-05:00,50.0,,96710,0
LIEUTENANT,732.0,,2016-04-27 09:19:00-05:00,51.0,,96710,0
OFFICER,8265.0,,2016-04-27 09:34:00-05:00,39.0,,96711,0
SERGEANT,2339.0,,2016-04-27 10:05:00-05:00,44.0,,96711,0
LIEUTENANT,405.0,,2016-04-27 11:59:00-05:00,52.0,,96711,0
OFFICER,8265.0,,2016-04-27 09:49:00-05:00,39.0,,96712,0
SERGEANT,2339.0,,2016-04-27 10:07:00-05:00,44.0,,96712,0
LIEUTENANT,405.0,,2016-04-28 12:00:00-05:00,52.0,,96712,0
OFFICER,10600.0,,2016-04-27 09:55:00-05:00,51.0,,96713,0
SERGEANT,2054.0,,2016-04-27 09:56:00-05:00,48.0,,96713,0
LIEUTENANT,715.0,,2016-04-27 10:22:00-05:00,50.0,,96713,0
OFFICER,14064.0,,2016-04-27 11:10:00-05:00,39.0,,96715,0
SERGEANT,2121.0,,2016-04-27 11:20:00-05:00,46.0,,96715,0
LIEUTENANT,588.0,,2016-04-28 12:19:00-05:00,43.0,,96715,0
OFFICER,4385.0,,2016-04-28 01:01:00-05:00,33.0,,96717,0
SERGEANT,2463.0,,2016-04-28 01:02:00-05:00,55.0,,96717,0
LIEUTENANT,454.0,,2016-04-28 01:17:00-05:00,40.0,,96717,0
OFFICER,10904.0,,2016-04-28 01:02:00-05:00,43.0,,96718,0
SERGEANT,2201.0,,2016-04-28 01:10:00-05:00,52.0,,96718,0
LIEUTENANT,454.0,,2016-04-28 01:29:00-05:00,40.0,,96718,0
OFFICER,11733.0,,2016-04-28 02:11:00-05:00,35.0,,96720,0
SERGEANT,2201.0,,2016-04-28 02:12:00-05:00,52.0,,96720,0
LIEUTENANT,454.0,,2016-04-28 02:18:00-05:00,40.0,,96720,0
OFFICER,11733.0,,2016-04-28 02:05:00-05:00,35.0,,96721,0
SERGEANT,2201.0,,2016-04-28 02:07:00-05:00,52.0,,96721,0
LIEUTENANT,454.0,,2016-04-28 02:16:00-05:00,40.0,,96721,0
OFFICER,19652.0,,2016-04-28 03:16:00-05:00,47.0,,96722,0
SERGEANT,1721.0,,2016-04-28 03:19:00-05:00,61.0,,96722,0
LIEUTENANT,205.0,,2016-04-28 03:39:00-05:00,49.0,,96722,0
OFFICER,4927.0,,2016-04-28 07:39:00-05:00,44.0,,96723,0
SERGEANT,2082.0,,2016-04-28 07:40:00-05:00,47.0,,96723,0
LIEUTENANT,288.0,,2016-04-28 07:47:00-05:00,45.0,,96723,0
OFFICER,10434.0,,2016-04-28 05:55:00-05:00,33.0,,96724,0
SERGEANT,1675.0,,2016-04-28 06:05:00-05:00,40.0,,96724,0
LIEUTENANT,356.0,,2016-04-28 07:08:00-05:00,54.0,,96724,0
OFFICER,8135.0,,2016-04-28 07:43:00-05:00,43.0,,96725,0
SERGEANT,2082.0,,2016-04-28 07:44:00-05:00,47.0,,96725,0
LIEUTENANT,288.0,,2016-04-28 07:46:00-05:00,45.0,,96725,0
OFFICER,14574.0,,2016-04-28 07:26:00-05:00,59.0,,96726,0
SERGEANT,2082.0,,2016-04-28 07:28:00-05:00,47.0,,96726,0
LIEUTENANT,288.0,,2016-04-28 07:44:00-05:00,45.0,,96726,0
SERGEANT,2114.0,,2016-04-28 07:30:00-05:00,49.0,,96727,0
SERGEANT,2082.0,,2016-04-28 07:31:00-05:00,47.0,,96727,0
LIEUTENANT,288.0,,2016-04-28 07:37:00-05:00,45.0,,96727,0
OFFICER,14929.0,,2016-04-28 07:21:00-05:00,44.0,,96728,0
SERGEANT,2082.0,,2016-04-28 07:28:00-05:00,47.0,,96728,0
LIEUTENANT,288.0,,2016-04-28 07:43:00-05:00,45.0,,96728,0
OFFICER,15181.0,,2016-04-28 08:54:00-05:00,33.0,,96729,0
SERGEANT,878.0,,2016-04-28 08:57:00-05:00,54.0,,96729,0
LIEUTENANT,241.0,,2016-04-28 09:08:00-05:00,38.0,,96729,0
OFFICER,15460.0,,2016-04-28 07:44:00-05:00,32.0,,96730,0
SERGEANT,2600.0,,2016-04-28 07:50:00-05:00,58.0,,96730,0
LIEUTENANT,194.0,,2016-04-29 01:33:00-05:00,45.0,,96730,0
OFFICER,14543.0,,2016-04-28 07:44:00-05:00,31.0,,96731,0
SERGEANT,2600.0,,2016-04-28 07:49:00-05:00,58.0,,96731,0
LIEUTENANT,194.0,,2016-04-29 01:28:00-05:00,45.0,,96731,0
OFFICER,14327.0,,2016-04-28 08:54:00-05:00,32.0,,96732,0
SERGEANT,878.0,,2016-04-28 08:58:00-05:00,54.0,,96732,0
LIEUTENANT,241.0,,2016-04-28 09:08:00-05:00,38.0,,96732,0
SERGEANT,878.0,,2016-04-28 08:53:00-05:00,54.0,,96733,0
LIEUTENANT,396.0,,2016-04-28 09:00:00-05:00,51.0,,96733,0
LIEUTENANT,241.0,,2016-04-28 09:09:00-05:00,38.0,,96733,0
OFFICER,19966.0,,2016-04-29 12:13:00-05:00,33.0,,96735,0
SERGEANT,1675.0,,2016-04-29 12:59:00-05:00,40.0,,96735,0
LIEUTENANT,220.0,,2016-04-29 02:20:00-05:00,49.0,,96735,0
OFFICER,12550.0,,2016-04-29 12:57:00-05:00,28.0,,96736,0
SERGEANT,1675.0,,2016-04-29 12:59:00-05:00,40.0,,96736,0
